,_id,title,courriel,SSIAD,SPASAD,SAAD,gestionnaire,ESA,coordinates.street,coordinates.postcode,coordinates.city,coordinates.latitude,coordinates.longitude,departement,nom_departement
2435,99153,SAAD ADMR LA SOLOGNOTE,ms-vernou@fede41.admr.org,0,0,1,ADMR LA SOLOGNOTE,0,40 Rue des Marnières,41230,VERNOU EN SOLOGNE,47.500437,1.682709,41,Loir-et-Cher
2436,99154,SAAD ADMR LAMOTTOISE,ms-lamotte@fede41.admr.org,0,0,1,ADMR LAMOTTOISE,0,71 Avenue de l'Hôtel de Ville,41600,LAMOTTE BEUVRON,47.603065,2.025936,41,Loir-et-Cher
2437,99155,SAAD ADMR MER,ms-mer@fede41.admr.org,0,0,1,ADMR MER,0,32 Rue Haute d'Aulnay,41500,MER,47.707254,1.504323,41,Loir-et-Cher
2438,99157,SAAD ADMR OUEST SOLOGNE,ms-contres@fede41.admr.org,0,0,1,ADMR OUEST SOLOGNE,0,9 Rue des Aulnes,41700,CONTRES,47.413339,1.4386,41,Loir-et-Cher
2439,99158,SAAD ADMR PERCHE VENDOMOIS,ms-mondoubleau@fede41.admr.org,0,0,1,ADMR PERCHE VENDOMOIS,0,4 Place du Mail,41170,MONDOUBLEAU,47.982272,0.896805,41,Loir-et-Cher
2440,99159,SAAD ADMR RIVES DU CHER,ms-montrichard@fede41.admr.org,0,0,1,ADMR DES RIVES DE CHER,0,132 Rue de Tours,41400,MONTRICHARD,47.342023,1.167049,41,Loir-et-Cher
2441,99164,SAAD ADMR VAL DE CHER,ms-noyers@fede41.admr.org,0,0,1,ADMR VAL DE CHER,0,9 Rue des Saules,41140,NOYERS SUR CHER,47.277084,1.39801,41,Loir-et-Cher
2442,99145,SAAD AMAPA,saad.chausseesaintvictor@amapa.fr,0,0,1,ASSOCIATION AMAPA,0,29 Rue Topaze,41260,LA CHAUSSEE ST VICTOR,47.605846,1.354854,41,Loir-et-Cher
2443,99124,SAAD APEF VENDOME,vendome@apef-services.fr,0,0,1,ASSISTANCE DOMICILE SERVICES - APEF,0,75 Rue Poterie,41100,VENDOME,47.794601,1.064293,41,Loir-et-Cher
2444,99126,SAAD AXEO SERVICES ROMORANTIN,pmartin@axeoservices.fr,0,0,1,MELONIE 41,0,43 Rue Nationale,41700,COUR CHEVERNY,47.508949,1.453559,41,Loir-et-Cher
2445,99121,SAAD CENTRE SERVICES BLOIS,blois@centreservices.fr,0,0,1,SAS NVAP 41,0,29 Rue des Violettes,41000,BLOIS,47.585419,1.332455,41,Loir-et-Cher
2446,99127,SAAD CENTRE SERVICES VENDOME,vendome@centreservices.fr,0,0,1,SAS NVAP 41,0,46 Faubourg Chartrain,41100,VENDOME,47.796359,1.068148,41,Loir-et-Cher
2447,99115,SAAD CIAS DU BLAISOIS,servicedomicile@ciasdublaisois.fr,0,0,1,CENTRE INTERCOM ACTION SOCIAL BLAISOIS,0,4 R DES CORDELIERS BP 79,41000,BLOIS,47.58877368637473,1.3332030941553072,41,Loir-et-Cher
2448,99114,SAAD CIAS VENDOME,cias-sad.prestataire@territoiresvendomois.fr,0,0,1,CIAS DE VENDOME,0,37 AV GEORGES CLEMENCEAU,41100,VENDOME,47.80933679542756,1.065539537481926,41,Loir-et-Cher
2449,99117,SAAD CONFIEZ-NOUS CENTRE SOLOGNE,salbris@confiez-nous.fr,0,0,1,SAS AMPB,0,1 Rue du Général Giraud,41300,SALBRIS,47.426506,2.051797,41,Loir-et-Cher
2450,99141,SAAD DE LA MARPA DE NOUAN LE FUZELIER,marpanouan41@gmail.com,0,0,1,ASS GESTIONNAIRE DE LA MARPA,0,6 Rue des Peupliers,41600,NOUAN LE FUZELIER,47.534067,2.037339,41,Loir-et-Cher
2451,99167,SAAD DESTIA - SOUS MON TOIT BLOIS,martine.acke@sousmontoit.fr,0,0,1,ADHEO SERVICES BLOIS,0,37 Allee des Pins,41000,BLOIS,47.583245,1.30529,41,Loir-et-Cher
2452,99168,SAAD DOMALIANCE CENTRE,resp-centre@domaliance.fr,0,0,1,A2MICILE REGION CENTRE,0,108 Rue du Bourg Neuf,41000,BLOIS,47.59272,1.329819,41,Loir-et-Cher
2453,99128,SAAD DOMICILE VAL DE LOIRE,contact@domicile-valdeloire.fr,0,0,1,DOMICILE VAL DE LOIRE,0,32 Rue Haute d'Aulnay,41500,MER,47.707254,1.504323,41,Loir-et-Cher
2454,99129,SAAD DOMIDOM BLOIS,blois@domidom.fr,0,0,1,DOMIDOM-A2L,0,24 Quai Villebois Mareuil,41000,BLOIS,47.582844,1.337262,41,Loir-et-Cher
2455,99130,SAAD DOMIDOM ROMORANTIN,romorantin@domidom.fr,0,0,1,LA RONDE DES ANS,0,9 Place de la Paix,41200,ROMORANTIN LANTHENAY,47.359566,1.743009,41,Loir-et-Cher
2456,99131,SAAD DOMITYS - LES COMTES DE SOLOGNE,blois@domitys.fr,0,0,1,SARL DOMITYS CENTRE OUEST,0,Route Château Renault,41000,BLOIS,47.584691,1.316017,41,Loir-et-Cher
2457,99132,SAAD DOMITYS LE JARDIN DES TROIS ROIS,romorantin@domitys.fr,0,0,1,SARL DOMITYS CENTRE OUEST,0,13 Rue Francois Mitterrand,41200,ROMORANTIN LANTHENAY,47.357228,1.748604,41,Loir-et-Cher
2458,99146,SAAD FAMILLES RURALES DU LOIR ET CHER,sap.loiretcher@famillesrurales.org,0,0,1,FAMILLES RURALES SAP DU LOIR ET CHER,0,45 Avenue du Maréchal Maunoury,41000,BLOIS,47.595184,1.340654,41,Loir-et-Cher
2459,99133,SAAD FREE DOM' BLOIS,agence.blois@free-dom.fr,0,0,1,FREE DOM'BLOIS,0,28 Avenue du President Wilson,41000,BLOIS,47.582474,1.341565,41,Loir-et-Cher
2460,99135,SAAD HUMANIDOM,humanidom@gmail.com,0,0,1,HUMANIDOM,0,21 Boulevard Paul Boncour,41200,ROMORANTIN LANTHENAY,47.359455,1.739269,41,Loir-et-Cher
2461,99125,SAAD L'ARBRE DE VIE,francoise.mailfert@laposte.net,0,0,1,L'ARBRE DE VIE,0,13 Rue Saint-laurent,41800,MONTOIRE SUR LE LOIR,47.752109,0.863386,41,Loir-et-Cher
2462,99137,SAAD O2,blois@o2.fr,0,0,1,O2,0,1 Rue du Colonel de Montlaur,41000,BLOIS,47.583507,1.322784,41,Loir-et-Cher
2463,99143,SAAD QUIETUDE SERVICES 41,quietudeservices41@orange.fr,0,0,1,QUIETUDE SERVICES 41,0,6 Route de Blois,41120,CANDE SUR BEUVRON,47.494557,1.260661,41,Loir-et-Cher
2464,99136,SAAD UNICEA SERVICES,contact@unicea-services.fr,0,0,1,UNICEA SERVICES,0,11 Rue Monseigneur Louis Couppe,41200,ROMORANTIN LANTHENAY,47.360996,1.747605,41,Loir-et-Cher
2465,99142,SAAD VITAE RESIDENCES,cprevot@residencevitae.com,0,0,1,VITAE RESIDENCES,0,9 Mail Pierre Charlot,41000,BLOIS,47.599275,1.341708,41,Loir-et-Cher
2466,99138,SAAD VITALLIANCE,melanie.fauchet@vitalliance.fr,0,0,1,SAS VITALLIANCE,0,20 Rue du Mal de Lattre de Tassigny,41000,BLOIS,47.586996,1.337175,41,Loir-et-Cher
2467,5922,SSIAD,ehpad.chatres.cher@orange.fr,1,0,0,MAISON DE RETRAITE CANTONALE,0,Chemin des Varennes,41320,CHATRES SUR CHER,47.321643,1.933833,41,Loir-et-Cher
2468,5973,SSIAD - ADMR de Montoire-sur-le-Loir,ssiad-montoire@fede41.admr.org,1,0,0,ADMR de Loir-et-Cher,0,1 rue Honoré-de-Balzac,41800,MONTOIRE SUR LE LOIR,47.7679,0.857442,41,Loir-et-Cher
2469,5975,SSIAD ADMR de Noyers-sur-Cher et de Saint-Aignan,ssiad-staignan@fede41.admr.org,1,0,0,ADMR de Loir-et-Cher,0,9 rue des Saules,41140,NOYERS SUR CHER,47.277358,1.376359,41,Loir-et-Cher
2470,5968,SSIAD ADMR de Veuzain-sur-Loire,ssiad-onzain@fede41.admr.org,1,0,0,ADMR du Loir-et-Cher,0,48 Grande rue,41150,ONZAIN,47.4996,1.1770099999999957,41,Loir-et-Cher
2471,5963,SSIAD ASSAD,assad.mer@wanadoo.fr,1,0,0,ASS M A D SECTEUR MER VAL,0,32 bis rue Haute-d'Aulnay,41500,MER,47.70986,1.504539,41,Loir-et-Cher
2472,5952,SSIAD Cias du Blaisois,ssiad@ciasdublaisois.fr,1,0,0,CENTRE INTERCOM ACTION SOCIAL BLAISOIS,0,10 avenue de Verdun,41000,BLOIS,47.590733,1.343052,41,Loir-et-Cher
2473,5969,SSIAD du CIAS de Vendôme,cias-direction@territoiresvendomois.fr,1,0,0,Centre intercommunal Action Sociale,0,37 avenue Georges-Clémenceau,41100,VENDOME,47.809337,1.06554,41,Loir-et-Cher
2474,5980,SSIAD du Centre hospitalier Selles-sur-Cher,ssiad@ch-selles.fr,1,0,0,Centre hospitalier Selles-sur-Cher,0,Rue des Ursulines,41130,SELLES SUR CHER,47.274896,1.552176,41,Loir-et-Cher
2475,5990,SSIAD du Centre hospitalier de Romorantin,direction@ch-romorantin.fr,1,0,0,Centre hospitalier de Romorantin - Lanthenay,0,96 rue des Capucins,41200,ROMORANTIN LANTHENAY,47.3598158,1.73306639999998,41,Loir-et-Cher
2476,94731,ACCOMPAGNER,,0,0,1,ACCOMPAGNER,0,4 Allée des Lions,42000,ST ETIENNE,45.441406,4.368301,42,Loire
2477,94756,ADAFAD,,0,0,1,ADAFAD,0,3 Rue de la République,42000,ST ETIENNE,45.438667,4.389199,42,Loire
2478,94749,ADMR,,0,0,1,FEDERATION ADMR LOIRE,0,Rue de Plancieux,42210,MONTROND LES BAINS,45.649377,4.230687,42,Loire
2479,94740,AIDE AU DEVELOPPEMENT DES EMPLOIS,adef@wanadoo.fr,0,0,1,ASSOCIATION ADEF,0,Allee Henry Purcell,42000,ST ETIENNE,45.471059,4.397142,42,Loire
2480,6052,AMAD du Forez,servicedesoins@madforez.com,1,0,0,ASSOCIATIO MAINTIEN À DOMICILE,0,18 rue Clément-Ader,42160,ANDREZIEUX BOUTHEON,45.53785,4.28871,42,Loire
2481,94744,ASSOCIATION GENERALE DES FAMILLES,,0,0,1,ASS GENERALE DES FAMILLES  DE ROANNE,0,18 Quai du Commandant l'Herminier,42300,ROANNE,46.034921,4.078787,42,Loire
2482,94742,ASSOCIATION ROUCHONNE DE SERVICES,,0,0,1,ASSOCIATION ROUCHONNE DE SERVICES,0,6 Rue du Professeur Calmette,42230,ROCHE LA MOLIERE,45.434302,4.324304,42,Loire
2483,94763,BIEN A LA MAISON,saint-chamond@bienalamaison.com,0,0,1,SAS BIEN A LA MAISON,0,8 Boulevard François Delay,42400,ST CHAMOND,45.47662,4.509512,42,Loire
2484,94764,BIEN A LA MAISON,montbrison@bienalamaison.com,0,0,1,SAS BIEN A LA MAISON,0,28 Rue Saint-jean,42600,MONTBRISON,45.606314,4.068122,42,Loire
2485,94762,BIEN A LA MAISON ST ETIENNE EST,saint-etienne-est@bienalamaison.com,0,0,1,SAS BIEN A LA MAISON,0,12 Boulevard de la Palle,42000,ST ETIENNE,45.429201,4.412148,42,Loire
2486,94761,BIEN A LA MAISON ST ETIENNE SUD,saint-etienne-sud@bienalamaison.com,0,0,1,SAS BIEN A LA MAISON,0,44 Rue des Docteurs Charcot,42000,ST ETIENNE,45.420343,4.391987,42,Loire
2487,94736,CENTRE DE SOINS ET DE SANTE,,0,0,1,CENTRE DE SOINS ET DE SANTE,0,1 Rue Jules Ferry,42150,LA RICAMARIE,45.404628,4.365492,42,Loire
2488,94795,CONF SYND DU CADRE DE VIE,,0,0,1,CONF SYND DU CADRE DE VIE,0,11 Place de l'Hôtel de Ville,42000,ST ETIENNE,45.438768,4.388105,42,Loire
2489,94752,CSCV,,0,0,1,CONF SYND DU CADRE DE VIE,0,3 Rue de la République,42000,ST ETIENNE,45.438667,4.389199,42,Loire
2490,94753,CSCV,,0,0,1,CONF SYND DU CADRE DE VIE,0,3 Rue de la République,42000,ST ETIENNE,45.438667,4.389199,42,Loire
2491,94734,ELEA,contact@elea-loire.fr,0,0,1,VIVRE A DOMICILE,0,46 Rue de la Télématique LE POLYGONE,42000,ST ETIENNE,45.45747,4.395998,42,Loire
2492,94729,HANDI SITTING SERVICES,,0,0,1,HANDI SITTING SERVICES,0,29 Rue de la République,42000,ST ETIENNE,45.439144,4.392607,42,Loire
2493,94737,MAINTIEN A DOMICILE DU FOREZ,madforez@wanadoo.fr,0,0,1,ASSOCIATIO MAINTIEN À DOMICILE,0,18 Rue Clément Ader,42160,ANDREZIEUX BOUTHEON,45.53776,4.288648,42,Loire
2494,94732,OFFICE DE GARDE A DOMICILE,,0,0,1,OFFICE DE GARDE A DOMICILE DE FIRMINY,0,9 Place du Marché,42700,FIRMINY,45.387018,4.285656,42,Loire
2495,94733,OFFICE DE GARDE A DOMICILE,,0,0,1,OFFICE DE GARDE A DOMICILE DE FIRMINY,0,9 Place du Marché,42700,FIRMINY,45.387018,4.285656,42,Loire
2496,94745,SAAD ASS GENERALE  FAMILLES DE ROANNE,agfr@arcon.asso.fr,0,0,1,ASS GENERALE DES FAMILLES  DE ROANNE,0,1 Rue Mulsant,42300,ROANNE,46.036498,4.062788,42,Loire
2497,94743,SAAD CRF SAINT-ETIENNE,sam.stetienne@croix-rouge.fr,0,0,1,CROIX ROUGE FRANCAISE,0,24 Rue Michel Rondet,42000,ST ETIENNE,45.437883,4.38363,42,Loire
2498,94773,SAAD HAPPY HOME,,0,0,1,AUTISME LOIRE,0,11 Rue René Cassin,42000,ST ETIENNE,45.421203,4.385091,42,Loire
2499,94735,SAAD PCI MAINTIEN A DOMICILE,contact@pci42.fr,0,0,1,PCI MAINTIEN A DOMICILE,0,2 Place du Général Valluy,42800,RIVE DE GIER,45.528548,4.617095,42,Loire
2500,94767,SAD ADAÉE ALLIANCE VIE,roanne@alliance-vie.com,0,0,1,SARL ADAÉE,0,23 Rue Brison,42300,ROANNE,46.033305,4.068848,42,Loire
2501,94768,SAD ALLIANCE VIE,charlieu@alliance-vie.com,0,0,1,SARL ADAÉE,0,2 Rue Jean Morel,42190,CHARLIEU,46.159004,4.170875,42,Loire
2502,94766,SAD O2 SAINT-ETIENNE,stetienne@o2.fr,0,0,1,SARL O2 SAINT ETIENNE,0,71 Rue de Terrenoire,42000,ST ETIENNE,45.43446,4.41789,42,Loire
2503,94723,SAD POUR PERS AGEES ET HANDICAPEES,,0,0,1,ELEA,0,,42400,ST CHAMOND,45.47608108557315,4.512714245182308,42,Loire
2504,94801,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,AIDE AUX MÈRES ET FAMILLES À DOMICILE,0,16 Rue de la Badouillere,42000,ST ETIENNE,45.432076,4.391526,42,Loire
2505,94802,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,ADAFAD,0,3 Rue de la République,42000,ST ETIENNE,45.438667,4.389199,42,Loire
2506,94803,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,ADAFAD,0,43 Rue Danielle Casanova,42300,ROANNE,46.034568,4.074056,42,Loire
2507,94804,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,ADAFAD,0,12 Rue de la Préfecture,42600,MONTBRISON,45.609238,4.063952,42,Loire
2508,94805,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,ADAFAD,0,40 Rue de la République,42400,ST CHAMOND,45.476859,4.511706,42,Loire
2509,94806,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,ADAFAD,0,4 Rue Laprat,42700,FIRMINY,45.387058,4.288816,42,Loire
2510,94807,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,20 Rue du 11 Novembre,42510,BALBIGNY,45.819702,4.182623,42,Loire
2511,94808,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Route des Echarmeaux,42670,BELMONT DE LA LOIRE,46.165801,4.346854,42,Loire
2512,94809,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Route de Boën,42260,BUSSY ALBIEUX,45.793913,4.034002,42,Loire
2513,94810,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42140,CHAZELLES SUR LYON,45.63714820024698,4.390392462916904,42,Loire
2514,94811,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Grande Borne,42140,FONTANES,45.534297,4.439876,42,Loire
2515,94812,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue du Vieux Bourg,42130,MARCILLY LE CHATEL,45.69625,4.026529,42,Loire
2516,94813,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Allée des Bois,42750,MARS,46.16197,4.239521,42,Loire
2517,94814,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue de Plancieux BP 20,42210,MONTROND LES BAINS,45.649377,4.230687,42,Loire
2518,94815,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue de la République,42440,NOIRETABLE,45.817063,3.765887,42,Loire
2519,94816,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue de l'Eglise,42310,LA PACAUDIERE,46.175365,3.867719,42,Loire
2520,94817,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue Denis Boulanger,42360,PANISSIERES,45.79206,4.3394,42,Loire
2521,94818,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42520,VERANNE,45.36824586503743,4.66291295577703,42,Loire
2522,94819,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Place Jacques Fougerat,42630,REGNY,45.989587,4.215969,42,Loire
2523,94820,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,152 Rue de Gruyères,42370,RENAISON,46.051038,3.923855,42,Loire
2524,94821,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Place du General de Gaulle,42530,ST GENEST LERPT,45.445972,4.335999,42,Loire
2525,94822,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42660,ST GENEST MALIFAUX,45.34037488650936,4.420656205580486,42,Loire
2526,94823,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42990,ST GEORGES EN COUZAN,45.702909429777705,3.931181901858429,42,Loire
2527,94824,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Place de la Madeleine,42260,ST GERMAIN LAVAL,45.830415,4.010216,42,Loire
2528,94825,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Route des Pagnes,42640,ST GERMAIN LESPINASSE,46.111075,3.95399,42,Loire
2529,94826,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Place de la Mairie,42570,ST HEAND,45.529095,4.373441,42,Loire
2530,94827,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42560,ST JEAN SOLEYMIEUX,45.503325814808015,4.0396097598012295,42,Loire
2531,94828,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Rue de Thiers,42430,ST JUST EN CHEVALET,45.914112,3.846166,42,Loire
2532,94829,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,,42540,ST JUST LA PENDUE,45.89256375687158,4.240824636235698,42,Loire
2533,94830,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Avenue Charles de Gaulle,42680,ST MARCELLIN EN FOREZ,45.497317,4.166038,42,Loire
2534,94831,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,1 Place du 8 Mai 1945,42220,ST SAUVEUR EN RUE,45.269422,4.495071,42,Loire
2535,94832,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,53 Route Nationale 7,42470,ST SYMPHORIEN DE LAY,45.949287,4.206168,42,Loire
2536,94833,SCE DE TRAVAILLEUSES FAMILIALES,,0,0,1,FEDERATION ADMR LOIRE,0,Place de l'Eglise,42550,USSON EN FOREZ,45.389047,3.940744,42,Loire
2537,94759,SERV.D'AIDE ET ACCOMP. A DOMICILE,adaap@arcon.asso.fr,0,0,1,ARCON ADAAP,0,1 Rue Mulsant,42300,ROANNE,46.036498,4.062788,42,Loire
2538,94772,SERVICE A DOMICILE AL SERVICES,alservices42@gmail.com,0,0,1,SAS AL SERVICES,0,,42330,CHAMBOEUF,45.58184671558801,4.315080621873717,42,Loire
2539,94770,SERVICE A DOMICILE ESPRIT LIBRE,espritlibre42@hotmail.com,0,0,1,SAS ESPRIT LIBRE,0,56 Rue de Clermont,42130,BOEN SUR LIGNON,45.746098,4.002674,42,Loire
2540,94739,SERVICE D'AIDE A DOMICILE ADEF,,0,0,1,ASSOCIATION ADEF,0,Allee Henry Purcell,42000,ST ETIENNE,45.471059,4.397142,42,Loire
2541,94799,SERVICE D'AIDE MENAGERE,,0,0,1,AGIR INNOVER MIEUX VIVRE (AIMV),0,30 Rue de la Résistance,42000,ST ETIENNE,45.438048,4.386182,42,Loire
2542,94800,SERVICE D'AIDE MENAGERE,,0,0,1,ASSOC CENTRES SOINS ST CHAMOND,0,1 Square Croix Gauthier,42400,ST CHAMOND,45.476485,4.5084,42,Loire
2543,94796,SERVICE D'AIDE MENAGERE A DOMICILE,,0,0,1,ASSOCIATION PLEIADES,0,11 Rue Benoit Malon,42300,ROANNE,46.034147,4.070946,42,Loire
2544,94757,SERVICE D'AIDE À DOMICILE AIMV,aimv@aimv.org,0,0,1,AGIR INNOVER MIEUX VIVRE (AIMV),0,30 Rue de la Résistance BP 151,42000,ST ETIENNE,45.438048,4.386182,42,Loire
2545,94798,SERVICE D'AIDES MENAGERES,,0,0,1,FED D'AIDE MENAGERE DE LA LOIR,0,MAIRIE,42000,ST ETIENNE,45.44580036598142,4.260408109454768,42,Loire
2546,94797,SERVICE DES ISOLES,,0,0,1,SERVICE DES ISOLES,0,52 Rue du Vernay,42000,ST ETIENNE,45.429287,4.393073,42,Loire
2547,94771,SERVICE DOMAVIE MIEUX VIVRE A DOMICILE,contact.domavie42@gmail.com,0,0,1,SAS DOMAVIE MIEUX VIVRE A DOMICILE,0,15 Rue de la République,42350,LA TALAUDIERE,45.480182,4.431296,42,Loire
2548,94724,SERVICES D'AIDE ET D'ACCOMPAGNEMENT,,0,0,1,ASSOCIATION PLEIADES,0,11 Rue Benoit Malon,42300,ROANNE,46.034147,4.070946,42,Loire
2549,91405,SPASAD ADMR,info.fede42@fede42.admr.org,0,1,0,Fédération ADMR Loire,0,554 rue Adamas BP 20,42210,MONTROND LES BAINS,45.65418,4.229693,42,Loire
2550,91403,SPASAD AIMV,,0,1,0,Agir Innover Mieux Vivre (AIMV),0,30 rue de la Résistance CS 80151,42000,ST ETIENNE,45.438005,4.385927,42,Loire
2551,91406,SPASAD Eléa,gier@elea-loire.fr,0,1,0,Eléa,0,37 rue Alsace Lorraine,42400,ST CHAMOND,45.474609,4.506278,42,Loire
2552,91408,SPASAD PCI maintien à domicile,,0,1,0,PCI maintien à domicile,0,2 place du Général Valluy,42800,RIVE DE GIER,45.528598,4.617076,42,Loire
2553,91407,SPASAD Pleïades,contact@pleiades42.fr,0,1,0,Association Pleïades,0,11 rue Benoit Malon,42300,ROANNE,46.034056,4.070987,42,Loire
2554,91404,SPASAD de Domisoins,,0,1,0,Domisoins,0,57 rue des docteurs Charcot,42000,ST ETIENNE,45.418783,4.39352,42,Loire
2555,6141,SSIAD - Croix-Rouge francaise,sam.stetienne@croix-rouge.fr,1,0,0,Croix-Rouge francaise,0,24 rue Michel Rondet,42000,ST ETIENNE,45.437883,4.38363,42,Loire
2556,6030,SSIAD ADEF,adef@wanadoo.fr,1,0,0,ADEF AIDE AU DÉVELOPPEMENT DES EMPLOIS,0,Allée Henry-Purcell,42000,ST ETIENNE,45.471584,4.397927,42,Loire
2557,6024,SSIAD ADMR de Saint-Genest-Malifaux,v.maisonneuve@fede42.admr.org,1,0,0,FEDERATION ADMR LOIRE,0,9 place Maréchal-Foch,42660,ST GENEST MALIFAUX,45.340086,4.420056,42,Loire
2558,6155,SSIAD ADMR de la Plaine,bguillot-ducreux@fede42.admr.org,1,0,0,FEDERATION ADMR LOIRE,0,414-446 rue du Riou,42210,MONTROND LES BAINS,45.647687,4.239463,42,Loire
2559,6142,SSIAD AIMV,centredesoins@aimv.org,1,0,0,AGIR INNOVER MIEUX VIVRE (AIMV),0,4 rue Beaunier,42000,ST ETIENNE,45.447076,4.401512,42,Loire
2560,6058,SSIAD AMADOM,amadom@mutualite-loire.com,1,0,0,MUTUALITE FRANC LOIRE HAUTE-LOIRE SSAM,0,4 rue de Champagne,42000,ST ETIENNE,45.419848,4.398609,42,Loire
2561,6021,SSIAD ARSEF,arsef.ssiad@live.fr,1,0,0,ARSEF,0,9 rue Gambetta,42230,ROCHE LA MOLIERE,45.433249,4.323872,42,Loire
2562,6023,SSIAD Aix urfe forez,info.fede42@admr.org,1,0,0,FEDERATION ADMR LOIRE,0,Boulevard Astrée,42430,ST JUST EN CHEVALET,45.914066,3.847339,42,Loire
2563,6158,SSIAD Canton de Belmont-de-la-Loire,maryse.berthillot@free.fr,1,0,0,EHPAD du Pays de Belmont,0,Mairie,42670,BELMONT DE LA LOIRE,46.165394,4.346537,42,Loire
2564,6057,SSIAD Domisoins,ssiad.domisoins@yahoo.fr,1,0,0,DOMISOINS,0,57 rue des Docteurs-Charcots,42000,ST ETIENNE,45.418363,4.393315,42,Loire
2565,6143,SSIAD ELEA,contact@elea-loire.fr,1,0,0,ELEA,0,37 rue Alsace-Lorraine,42400,ST CHAMOND,45.474587,4.506246,42,Loire
2566,6046,SSIAD Groupe Korian,administration.ssiad-sc-etienne@medica.fr,1,0,0,KORIAN SA MEDICA FRANCE,0,6 rue François-Gillet,42000,ST ETIENNE,45.43828,4.390163,42,Loire
2567,6193,SSIAD Le Coteau,c.trevisiani@laposte.net,1,0,0,SEMAD 24/24,0,6 rue Auguste-Bousson,42120,LE COTEAU,46.025319,4.085723,42,Loire
2568,6194,SSIAD Lien en Roannais,contact@lien-en-roannais.fr,1,0,0,LIEN EN ROANNAIS,0,11 rue du Mayollet,42300,ROANNE,46.023382,4.052254,42,Loire
2569,6054,SSIAD Maison de Retraite de la Loire,mrl@mrl-42.fr,1,0,0,MAISON DE RETRAITE DE LA LOIRE (MRL),0,11 route de Chambles,42170,ST JUST ST RAMBERT,45.497438,4.243752,42,Loire
2570,6201,SSIAD Ondaine Loire,ssiadondaineloire@orange.fr,1,0,0,ASSOCIATION ONDAINE LOIRE,0,40 rue Victor-Hugo,42700,FIRMINY,45.385422,4.282672,42,Loire
2571,6048,SSIAD de Bourg-Argental,csi.bourg.argental@orange.fr,1,0,0,SSIAD BOURG ARGENTAL,0,5 bis rue Docteur-Moulin,42220,BOURG ARGENTAL,45.295534,4.558933,42,Loire
2572,6148,SSIAD de Chazelles-sur-Lyon,ssiadchazellessurlyon@wanadoo.fr,1,0,0,ASS SERVICES SOINS A DOMICILE,0,5 rue de l'Hôpital,42140,CHAZELLES SUR LYON,45.636427,4.389123,42,Loire
